CNT_STATE,ORG_NM,TOT_FILE_CNT,SCS_CNT,FAIL_CNT,REJ_CNT,SKIP_CNT,SCS_PCT_FILE
TX,Dorothy J Phillips Lcsw,2,0,0,0,0,0.0
TX,Doucette Branch Inpatient Services PLLC,1,1,0,0,0,100.0
TX,East Houston Physicians Group,3,0,0,0,0,0.0
TX,Egbert Miranda,1,0,0,0,0,0.0
TX,El Paso Childrens Hospital Corporation,1,0,0,0,0,0.0
TX,El Paso Kidney Specialists,3,1,0,0,0,33.33
TX,El Paso Medical Network,11,7,0,0,0,63.64
TX,El Paso Pulmonary Association,1,1,0,0,0,100.0
TX,El Paso Speech Language Service Excellence,2,1,0,0,0,50.0
TX,Electra Hospital District,2,2,0,0,0,100.0
TX,"Elite Orthopaedics of Irving, PLLC",2,0,0,0,0,0.0
TX,EmCare - RSN Emergency Physicians PLLC,2,1,0,0,0,50.0
TX,Emerald Medical Practice PC,2,1,0,0,0,50.0
TX,Emerald Medical Practice Pc,3,2,0,0,0,66.67
TX,Emerus BHS SA Thousand Oaks LLC,1,0,0,0,0,0.0
TX,Encompass Health Rehab Hospital of Abilene,1,1,0,0,0,100.0
TX,Encompass Health Rehab Hospital of Arlington,1,1,0,0,0,100.0
TX,Encompass Health Rehab Hospital of Austin,1,1,0,0,0,100.0
TX,Encompass Health Rehab Hospital of City View,1,1,0,0,0,100.0
TX,Encompass Health Rehab Hospital of The Mid-Cities,1,1,0,0,0,100.0
TX,Encompass Health Rehab Hospital-The Vintage,1,1,0,0,0,100.0
TX,Encompass Health Rehabilitation Hospital of Dallas,1,1,0,0,0,100.0
TX,Encompass Health Rehabilitation Hospital of Houston At The Medical Center,1,1,0,0,0,100.0
TX,Encompass Health Rehabilitation Hospital of Humble,1,1,0,0,0,100.0
TX,Endo Sedation,1,1,0,0,0,100.0
TX,Envision Harmony Counseling PLLC,5,0,3,0,3,0.0
TX,Exceptional Pediatric Therapy,5,4,0,0,0,80.0
TX,Expressable Speech-Language Pathology PC,2,1,0,0,0,50.0
TX,Eye Shop,1,1,0,0,0,100.0
TX,Faiz Javed DO,2,1,0,0,0,50.0
TX,"Family Care Center, LLC",1,0,0,0,0,0.0
TX,Family Medicine Austin,2,1,0,0,0,50.0
TX,Family Service Center of Houston,1,1,0,0,0,100.0
TX,Fast Track Urgent Care,1,1,0,0,0,100.0
TX,Fort Bend Geriatrics,4,0,0,0,0,0.0
TX,Fort Worth Pediatric Therapy PLLC,1,1,0,0,0,100.0
TX,Foundation Family Practice PLLC,2,1,0,0,0,50.0
TX,Frontera Healthcare Network,4,2,1,0,1,50.0
TX,Fulshear Family Medicine,3,3,0,0,0,100.0
TX,GMG Health,1,1,0,0,0,100.0
TX,Garnet Hill Rehabilitation & Skilled Care,3,1,0,0,0,33.33
TX,Gastroenterology Consultants,2,2,0,0,0,100.0
TX,Genesis Physicians Group,4,2,0,0,0,50.0
TX,"Genesis Physicians Group, Inc",2,1,0,0,0,50.0
TX,Ghpa,2,0,0,0,0,0.0
TX,Goodside Health Medical PLLC,5,1,0,0,0,20.0
TX,"Goodside Health Medical, PLLC",1,0,0,0,0,0.0
TX,Grace Clinic Of Lubbock,4,3,0,0,0,75.0
TX,Grace Clinic of Lubbock,10,3,0,0,0,30.0
TX,Graciela M Montani,1,1,0,0,0,100.0
TX,Grapevine Regional Dialysis Center,1,1,0,0,0,100.0
TX,Guadalupe Family Health,2,0,2,0,2,0.0
TX,Guadalupe Healthcare Network,16,2,6,0,4,12.5
TX,HEALTHY HEART CARDIOLOGY PLLC,2,0,0,0,0,0.0
TX,HODE Internal Medicine,1,1,0,0,0,100.0
TX,HOUSTON KIDNEY AND MEDICINE TEAM PLLC,2,1,1,0,0,50.0
TX,Hanan Fahmy,1,0,0,0,0,0.0
TX,"Haroon Siddique, MD, PA",1,1,0,0,0,100.0
TX,Hazel Health Services,5,0,0,0,0,0.0
TX,Hea Clinic,8,2,0,0,0,25.0
TX,Head Neck Surgical Associates,4,2,0,0,0,50.0
TX,Health Growth Behavioral Services L,1,0,0,0,0,0.0
TX,Health Point Rockdale,2,2,0,0,0,100.0
TX,Heidi Schultz MD,2,0,0,0,0,0.0
TX,Hendrick Health Network,3,3,0,0,0,100.0
TX,Hendrick Provider Network,2,1,0,0,0,50.0
TX,Hephzibah Visiting Clinicians,2,1,0,0,0,50.0
TX,High Baldy PLLC,2,0,0,0,0,0.0
TX,Hope Vascular & Podiatry,1,1,0,0,0,100.0
TX,Hospitalist Medicine Physicians of Texas PLLC,6,3,0,0,0,50.0
TX,Houston Cardiovascular Assoc,8,4,0,0,0,50.0
TX,Houston Healthcare Specialists PLLC,1,1,0,0,0,100.0
TX,Houston Inpatient Physician Associates,3,0,0,0,0,0.0
TX,Houston Metro Urology,1,0,0,0,0,0.0
TX,Houston Physicians Ipa,20,10,2,0,2,50.0
TX,Houston Regional Gastroenterology Institute,1,1,0,0,0,100.0
TX,Huguley Medical Assoc,3,0,1,0,1,0.0
TX,Human Performance and Rehabilitation Centers LLC,1,1,0,0,0,100.0
TX,Hunt Memorial Hospital District,1,0,0,0,0,0.0
TX,Hunt Regional Healthcare,1,0,0,0,0,0.0
TX,Hunt Regional Medical Partners,6,2,0,0,0,33.33
TX,I-Pedia Therapy Center,2,1,0,0,0,50.0
TX,"IDEAL PHYSICAL THERAPY OF TEXAS, LLC",3,0,0,0,0,0.0
TX,IDEAL PHYSICAL THERAPY OF TX LLC,2,1,0,0,0,50.0
TX,Ideal Physical Therapy of Texas,4,1,0,0,0,25.0
TX,Inhome Connect of Fort Worth,1,0,0,0,0,0.0
TX,Institute of Precision Pain Medicine PLLC,2,2,0,0,0,100.0
TX,"Institute of Precision Pain Medicine, PLLC",1,1,0,0,0,100.0
TX,Interventional Partners PLLC,4,3,0,0,0,75.0
TX,Jeffrey Ross Gunter MD,1,0,0,0,0,0.0
TX,Julie A Castaneda,1,1,0,0,0,100.0
TX,Just Med Work PLLC,1,0,0,0,0,0.0
TX,Katy Speech & Language PLLC,1,0,0,0,0,0.0
TX,Kelsey Seybold Clinic,1,0,0,0,0,0.0
TX,Key Medical Care,1,1,0,0,0,100.0
TX,Kinder Haus Pediatrics,2,2,0,0,0,100.0
TX,Kinghaven Counseling Group,1,1,0,0,0,100.0
TX,Kinghaven Counseling Group Inc,2,2,0,0,0,100.0
TX,Kippi Lattimore NP,3,0,3,0,3,0.0
TX,"LHP Texas MD Services, Inc.",1,0,0,0,0,0.0
TX,LUCY PARK EMERGENCY PHYSICIANS,2,0,0,0,0,0.0
TX,La Esperanza Clinic,1,1,0,0,0,100.0
TX,La Magna Health PLLC,1,0,0,0,0,0.0
TX,Lake Granbury Hospital-Based Professional Services,1,1,0,0,0,100.0
TX,Lake Jackson Healthcare Ctr,1,0,1,0,1,0.0
TX,Lakes Regional Community Center,2,0,0,0,0,0.0
TX,Las Vegas Skin Cancer Clinics,1,1,0,0,0,100.0
TX,Laying & Learning Therapy Services,2,1,0,0,0,50.0
TX,Lchd Outpatient Clinic,3,1,0,0,0,33.33
TX,Leah B Smith,2,1,0,0,0,50.0
TX,Lifepath Systems,4,3,0,0,0,75.0
TX,Likhari Sunaina B,3,0,0,0,0,0.0
TX,Lone Star (Fka Imperial),1,0,0,0,0,0.0
TX,Lone Star Circle of Care,12,7,0,0,0,58.33
TX,Lone Star Circle of Care At Lake Aire,6,4,0,0,0,66.67
TX,Lone Star Circle of Care At Taylor,2,1,0,0,0,50.0
TX,Lynn County Hospital District,6,2,0,0,0,33.33
TX,"M. Reza Mizani, MD",6,1,0,0,0,16.67
TX,MD Family Solutions PLLC,3,3,0,0,0,100.0
TX,METROPOLITAN INFECTIOUS DISEASE,1,1,0,0,0,100.0
TX,MHMR of Tarrant County,9,4,0,0,0,44.44
TX,MHMR of Tarrant Countyecs Case Management,13,6,0,0,0,46.15
TX,Macarthur Medical Ctr,1,1,0,0,0,100.0
TX,"Magella Medical Associates of Billing, Inc.",4,1,0,0,0,25.0
TX,Magnolia Family Medicine,1,0,0,0,0,0.0
TX,Marfa Country Clinic,2,1,0,0,0,50.0
TX,Mark Malone MD PA,15,5,0,0,0,33.33
TX,Medcore Associates PLLC,1,1,0,0,0,100.0
TX,Medhealth,5,2,0,0,0,40.0
TX,Medway Infusion Services,1,0,0,0,0,0.0
TX,Memorial Health Net Providers,85,33,1,0,1,38.82
TX,Memorial Hermann Hospital Based Physician Group,2,2,0,0,0,100.0
TX,Mental Health Mental Retardation of Tarrant County,4,0,0,0,0,0.0
TX,Meridian Care Ctr,1,1,0,0,0,100.0
TX,Meridian Health Partners PLLC,1,0,0,0,0,0.0
TX,Metrocare Svcs,6,3,0,0,0,50.0
TX,Mid Cities Dermatology Clinic,1,1,0,0,0,100.0
TX,Midland Quality Alliance,7,6,0,0,0,85.71
TX,Minivasive Pain & Orthopedics,1,1,0,0,0,100.0
TX,Momentum Physical & Sports Rehabilitation Limited Partn,2,1,0,0,0,50.0
TX,Monarch Behavioral T Herapy Bii,2,1,0,0,0,50.0
TX,"Mosaic Mental Health, PLLC",1,1,0,0,0,100.0
TX,NORTHWEST TEXAS WYATT CLINIC PLLC,4,3,0,0,0,75.0
TX,National Health Rehabilitation,2,1,0,0,0,50.0
TX,National Sinus Institute,6,0,2,0,2,0.0
TX,"Neurosurgical Specialists of North Texas, PLLC",1,0,0,0,0,0.0
TX,Northchase Family Practice Clinic,7,0,0,0,0,0.0
TX,Northeast Pro Health,3,2,0,0,0,66.67
TX,"Northwest Anesthesiology & Pain Services, PA",1,1,0,0,0,100.0
TX,Northwest Anesthesiology Pain Services,1,1,0,0,0,100.0
TX,Northwest Physicians Group,10,8,0,0,0,80.0
TX,Northwest Texas Wyatt Clinic,5,2,1,0,0,40.0
TX,Nurocoach Medical Group PLLC,1,1,0,0,0,100.0
TX,Nwtx Physician Network,4,2,2,0,2,50.0
TX,"OBSTETRIX MEDICAL GROUP OF TEXAS BILLING, INC.",1,1,0,0,0,100.0
TX,OTTO BOCK ORTHOPEDIC SERVICES LLC,3,3,0,0,0,100.0
TX,Oliver Street 5.01(A) Inc,11,3,0,0,0,27.27
TX,Onalaska Wellness And Aesthetics Works,2,1,0,0,0,50.0
TX,Oncology Consultants,2,1,0,0,0,50.0
TX,Onsite Neonatal,7,0,0,0,0,0.0
TX,Optimum Physio,1,1,0,0,0,100.0
TX,Option Care Health Infusion Center,2,1,0,0,0,50.0
TX,Orthopaedic San Antonio PLLC,2,1,0,0,0,50.0
TX,Orthopaedic Specialists of A,1,1,0,0,0,100.0
TX,Overcoming,1,1,0,0,0,100.0
TX,PATHOLOGY ASSOCIATES OF NORTH TEXAS P A,1,1,0,0,0,100.0
TX,PAYER TEST ORG,2,2,0,0,0,100.0
TX,PT Concepts of Mckinney West,2,1,0,0,0,50.0
TX,Pain & Spine Physicians,2,0,1,0,1,0.0
TX,Paradigm At Woodwind Lakes,1,1,0,0,0,100.0
TX,Paragon Infusion Services,1,0,0,0,0,0.0
TX,Parkside Family Clinic,1,1,0,0,0,100.0
TX,Paul-Moreau M Bossous,1,1,0,0,0,100.0
TX,Pecan Health PLLC Dba Spruce Health Group Texas,3,1,0,0,0,33.33
TX,Pecos County Memorial Hospital District,1,1,0,0,0,100.0
TX,Pediatric Critical Care Associates,1,0,0,0,0,0.0
TX,Pediatric GI of El Paso PLLC,6,2,0,0,0,33.33
TX,"Pediatric Pulmonary Health & Asthma Care Of El Paso, PLLC",2,1,0,0,0,50.0
TX,Pediatric Sleep Specialists,2,1,0,0,0,50.0
TX,"Pediatrix Medical Group Of Texas Billing, Inc.",3,1,0,0,0,33.33
TX,Pediatrix Medical Group of Texas Billing,2,1,0,0,0,50.0
TX,Permiacare-Ft Stockton,10,8,1,0,1,80.0
TX,Pete O'Donald DPM,2,2,0,0,0,100.0
TX,Physicians Contracting Organization of Texas Ipa,2,0,0,0,0,0.0
TX,Physicians Optimal Network,1,1,0,0,0,100.0
TX,Physicians Optimal Network Inc,3,2,0,0,0,66.67
TX,Post Acute Specialists,1,1,0,0,0,100.0
TX,"Powell and Fuseller Medical, PLLC",1,1,0,0,0,100.0
TX,Ppg Health,2,1,0,0,0,50.0
TX,Premier Endovascular Pllc,4,1,0,0,0,25.0
TX,Premier Interventional Pain Management PLLC,4,3,0,0,0,75.0
TX,Premier Physicians,3,1,0,0,0,33.33
TX,Premier Plus Pediatrics,1,0,0,0,0,0.0
TX,Privia Medical Group Gulf Coast,10,5,2,0,2,50.0
TX,Privia Medical Group Gulf Cost PLLC,10,3,1,0,1,30.0
TX,Privia Medical Group North Texas,2,1,0,0,0,50.0
TX,Prompt Care Medical Doctors,2,2,0,0,0,100.0
TX,Prospect Health Services,1,0,0,0,0,0.0
TX,Providence Health Alliance,8,3,0,0,0,37.5
TX,Psychiatry of Texaspllc,4,3,0,0,0,75.0
TX,Psychplus Medical Associates Pllc,4,1,0,0,0,25.0
TX,Pulse Physician Organization,1,1,0,0,0,100.0
TX,QUESTCARE MEDICAL SERVICES PLLC,11,2,0,0,0,18.18
TX,Quantum Hospitalist Physicians,3,0,1,0,1,0.0
TX,Questcare Hospitalists,3,0,0,0,0,0.0
TX,Questcare Hospitalists PLLC,4,2,0,0,0,50.0
TX,"Questcare Matrix, PLLC",6,3,0,0,0,50.0
TX,Radiology Associates of North Texas,3,3,0,0,0,100.0
TX,"Radiology Associates of Wichita Falls, P A",1,0,0,0,0,0.0
TX,Rainbow Childrens Clinic Mayfield,2,0,1,0,0,0.0
TX,Ray Hubbard Emergency Physicians PLLC,4,3,0,0,0,75.0
TX,"Red River Family Clinic, Llc",2,1,0,0,0,50.0
TX,Regional Employee Assistance Program Inc,1,1,0,0,0,100.0
TX,Retina Consultants of Houston,1,1,0,0,0,100.0
TX,"Rgv Vascular Access Center, PLLC",1,1,0,0,0,100.0
TX,Ricardo Abreu MD,2,1,0,0,0,50.0
TX,Rina Awan MD,2,0,0,0,0,0.0
TX,Rock Springs Physician Group,2,1,0,0,0,50.0
TX,Rosasmedical,2,1,0,0,0,50.0
TX,Rpmh Rural Health Clinic,1,1,0,0,0,100.0
TX,SANDIA NEUROLOGY GROUP PA,3,1,1,0,1,33.33
TX,"SENIOR PSYCHCARE OF DALLAS I, PLLC",3,0,0,0,0,0.0
TX,"SENIOR PSYCHOLOGICAL CARE DALLAS I, LLC",1,0,0,0,0,0.0
TX,SETHS,1,1,0,0,0,100.0
TX,SETHS/Brownfield Regional,2,0,0,0,0,0.0
TX,SOUND PHYSICIANS EMERGENCY MEDICINE OF TEXAS PLLC,9,6,0,0,0,66.67
TX,SPINE AND PAIN CLINIC OF TEXAS,1,1,0,0,0,100.0
TX,Scottish Rite For Children Orthopedic And Sports Medici,15,13,0,0,0,86.67
TX,Senior Psychcare Of Dallas I,5,5,0,0,0,100.0
TX,Senior Psychcare of Dallas I,2,2,0,0,0,100.0
TX,Senior Psychcare of San Antonio I,1,1,0,0,0,100.0
TX,Seton Physicians Hospital Network,2,1,0,0,0,50.0
TX,Seymour Hospital,4,4,0,0,0,100.0
TX,Shackelford County Community Resource Center,1,1,0,0,0,100.0
TX,Shannon Clinic,38,26,3,0,2,68.42
TX,Sinai Urgent Care,9,1,3,0,3,11.11
TX,Singleton Assoc,9,3,0,0,0,33.33
TX,Singleton Associates,4,2,0,0,0,50.0
TX,"Sinus and Allergy Specialists of Texas, PLLC",6,3,0,0,0,50.0
TX,Sound Physicians Anesthesiology of Texas,3,2,0,0,0,66.67
TX,South Sound Inpatient Physician,1,1,0,0,0,100.0
TX,Southeast Community Health Ctr,2,1,0,0,0,50.0
TX,Southwest Medical IPA,7,5,0,0,0,71.43
TX,Southwest Medical Ipa,3,1,0,0,0,33.33
TX,Southwest Surgical Assoc,2,1,0,0,0,50.0
TX,Southwestern Health Resources Accountable Care Network,31,11,1,0,1,35.48
TX,Spindletop MHMR Services,4,2,0,0,0,50.0
TX,"Sports Medicine Associates of San Antonio, P.A",2,2,0,0,0,100.0
TX,St Joseph Healthsouth Chi St Joseph Rehab Hosp,1,1,0,0,0,100.0
TX,St Luke Thn Chi Texas Health Network,6,0,1,0,1,0.0
TX,Star Team Intensive Care & Hospitalist PLLC,2,0,0,0,0,0.0
TX,"Stephenville Sports Rehab & Physical Therapy, Inc.",4,2,0,0,0,50.0
TX,Stride Healthcare,1,1,0,0,0,100.0
TX,Sunshine Kids Pediatric Day Center,2,1,0,0,0,50.0
TX,Supreme Medical Center,1,1,0,0,0,100.0
TX,Surgical Eye Experts,1,1,0,0,0,100.0
TX,Susan M Strate MD,2,0,2,0,2,0.0
TX,Symann Medical Services PLLC,2,1,0,0,0,50.0
TX,TALKING TADPOLES LLC,1,1,0,0,0,100.0
TX,TEXAS HEALTH PHYSICIANS GROUP,12,7,0,0,0,58.33
TX,TEXOMA INDEPENDENT PHYSICIANS,4,3,0,0,0,75.0
TX,THE HARRIS CENTER FOR MENTAL HEALTH AND IDD,3,3,0,0,0,100.0
TX,TIOPA,9,0,0,0,0,0.0
TX,TMH PHYSICIAN ASSOCIATES PLLC,5,3,0,0,0,60.0
TX,TMS NeuroHealth Texas PLLC,1,1,0,0,0,100.0
TX,TURN CENTER,1,1,0,0,0,100.0
TX,Tejas Anesthesia,2,1,0,0,0,50.0
TX,Tejas Anesthesia PLLC,5,2,0,0,0,40.0
TX,Telehealth Services USA,1,1,0,0,0,100.0
TX,Tender Devotions Counseling Services,1,1,0,0,0,100.0
TX,Texan Star Emergency Physicians PLLC,7,3,0,0,0,42.86
TX,Texas Cardiology Associates of Houston,2,1,0,0,0,50.0
TX,Texas EM-I Medical Services PA,8,5,0,0,0,62.5
TX,Texas Ent & Allergy Associates,1,1,0,0,0,100.0
TX,Texas Health Care,1,1,0,0,0,100.0
TX,Texas Health Care Mobile Imaging,3,1,0,0,0,33.33
TX,Texas Health Physicians Group,11,3,0,0,0,27.27
TX,Texas Health Virtual Care,2,1,0,0,0,50.0
TX,Texas Liver Consultants,2,1,0,0,0,50.0
TX,Texas Oncology,44,25,0,0,0,56.82
TX,Texas Physical Therapy Specialists,3,3,0,0,0,100.0
TX,"Texas Physical Therapy Specialists, Inc.",2,2,0,0,0,100.0
TX,Texas Quick Care LLC,11,5,0,0,0,45.45
TX,Texas Retina Associates,3,1,0,0,0,33.33
TX,Texas Scottish Rite Hospital For Crippled Children,1,1,0,0,0,100.0
TX,Texas Scottish Rite Hospital for Crippled Children,17,13,0,0,0,76.47
TX,Texas Specialty Physicians,2,2,0,0,0,100.0
TX,Texas Tech Physicians Associates At Lubbock,19,14,1,0,1,73.68
TX,Texas Tech University Health,6,3,0,0,0,50.0
TX,Texas Tech University Health Scienc,6,4,0,0,0,66.67
TX,Texas Tech University Health Science Center El Paso,6,4,0,0,0,66.67
TX,Texas Tech University Health Science Center Lubbock,15,14,0,0,0,93.33
TX,Texas Tech University Health Sciences Center,10,6,0,0,0,60.0
TX,Texas Tech University Health Sciences Center El Paso,8,0,0,0,0,0.0
TX,Texas Tech University Health Sciences Center Odessa,11,1,0,0,0,9.09
TX,Texas Tech University Health Sciences Ctr At Lubbock,1,1,0,0,0,100.0
TX,Texas Vein Experts,4,3,0,0,0,75.0
TX,Texoma Rheumatology,4,0,1,0,1,0.0
TX,Texomacare Specialty Physicians,3,1,0,0,0,33.33
TX,Texpts,2,2,0,0,0,100.0
TX,"The Behavior Toolbox, L L C",1,1,0,0,0,100.0
TX,The Belmont At Twin Creeks,1,1,0,0,0,100.0
TX,The Gulf Coast Center,1,1,0,0,0,100.0
TX,The Gulf Coast Ctr,2,1,0,0,0,50.0
TX,The North Texas Center For Womens Health PLLC,1,0,0,0,0,0.0
TX,The University of Texas @ Austin,2,2,0,0,0,100.0
TX,The University of Texas Health Science Center at San Antonio,1,0,0,0,0,0.0
TX,Therapy First,1,1,0,0,0,100.0
TX,Therapy For Success,1,1,0,0,0,100.0
TX,Third River Health,1,1,0,0,0,100.0
TX,Three Oaks Counseling Group,3,1,0,0,0,33.33
TX,Tidemark Therapy PLLC,1,0,0,0,0,0.0
TX,Tidemark Therapy Pllc,1,1,0,0,0,100.0
TX,Tma Practiceedge Alliance,5,2,0,0,0,40.0
TX,Tmh Physician Associates PLLC,8,4,0,0,0,50.0
TX,"TopCare Medical Group, Inc.",2,1,0,0,0,50.0
TX,Topcare Medical Group,10,5,1,0,1,50.0
TX,Transcend Medical Group,18,3,0,0,0,16.67
TX,True North Health Navigation LLC,1,1,0,0,0,100.0
TX,Tyler Family Circle of Care Women Family,1,1,0,0,0,100.0
TX,U S Dermatology Partners,2,1,0,0,0,50.0
TX,U.S. Anesthesia Partners of Texas,5,4,0,0,0,80.0
TX,UMC Physicians,2,1,0,0,0,50.0
TX,USA Vein Clinics of Dallas PLLC,3,3,0,0,0,100.0
TX,UT Physicians UT MIST,3,1,0,0,0,33.33
TX,UT Physicians/UT Health,2,2,0,0,0,100.0
TX,UTMB Faculty Group Practice,22,11,0,0,0,50.0
TX,UTP Neuroscience,4,2,0,0,0,50.0
TX,Umc Physicians,6,1,2,0,2,16.67
TX,Unified Women's Healthcare of Texas PLLC,10,3,1,0,1,30.0
TX,Unified Womens Healthcare of Texas,1,1,0,0,0,100.0
TX,United Regional Physician Group,1,1,0,0,0,100.0
TX,University Medical Center,14,9,0,0,0,64.29
TX,University Medical Ctr,14,1,1,0,0,7.14
TX,University Physicians Group,6,2,0,0,0,33.33
TX,University of North Texas Health Science Center at Fort Worth,1,1,0,0,0,100.0
TX,University of Texas Health Science Center at San Antonio,3,0,0,0,0,0.0
TX,Unt Pcc-Dept of Pediatrics,10,5,0,0,0,50.0
TX,Urology Partners of North Texas,4,2,0,0,0,50.0
TX,Us Televero Health,3,2,0,0,0,66.67
TX,Usa Vein Clinics of Dallas,1,0,0,0,0,0.0
TX,Ut Health Henderson,1,1,0,0,0,100.0
TX,Ut Physicians,10,7,0,0,0,70.0
TX,Ut Physicians Specialty Services,2,2,0,0,0,100.0
TX,Ut Southwestern Medical Service Plan,2,1,0,0,0,50.0
TX,Ut Southwestern Msp Internal Medicine,9,2,0,0,0,22.22
TX,Uthsca Medical Services And,1,0,0,0,0,0.0
TX,Uthscsa Msp Gen Surgery-5,4,1,0,0,0,25.0
TX,Utmb Faculty Group Practice,8,4,0,0,0,50.0
TX,Uvalde County Hospital Authority,4,2,0,0,0,50.0
TX,VELASCO INPATIENT SERVICES PLLC,9,5,0,0,0,55.56
TX,"VMD Primary Providers North Texas, PLLC",3,3,0,0,0,100.0
TX,Valentia Bilingual Therapy Service PLLC,2,2,0,0,0,100.0
TX,VanLangIPA,11,2,0,0,0,18.18
TX,Vanguard Inpatient Physician PLLC,6,5,0,0,0,83.33
TX,Vascular Centers of Texas,1,1,0,0,0,100.0
TX,Vascular Centers of Texas Fort Worth PLLC,2,1,0,0,0,50.0
TX,Vein And Artery Interventional Alliance,1,1,0,0,0,100.0
TX,Verity Health,1,1,0,0,0,100.0
TX,Vibrant Comprehensive Svcs,1,0,0,0,0,0.0
TX,Vicare,1,0,0,0,0,0.0
TX,Vicare Health,12,2,2,0,2,16.67
TX,Village Medical,8,7,0,0,0,87.5
TX,VillageMD of Southeast Texas PA,34,29,0,0,0,85.29
TX,Vl Celedon Therapy,1,1,0,0,0,100.0
TX,Vmd Primary Providers North Texas,1,1,0,0,0,100.0
TX,Vmd Primary Providers of West Texas,3,3,0,0,0,100.0
TX,WESTERN TEXAS EMERGENCY PHYSICIANS PLLC,10,4,0,0,0,40.0
TX,"Wang&Jiang, MD PA",1,1,0,0,0,100.0
TX,"WellQor Psychological Services, PC",10,9,0,0,0,90.0
TX,Wellmed Medical Group,27,7,6,0,6,25.93
TX,Wellness Counseling Ctr of Texas,1,1,0,0,0,100.0
TX,Wes Tex Urgent Care Pllc,1,1,0,0,0,100.0
TX,West Plano Pediatrics,1,1,0,0,0,100.0
TX,West Texas Eye,1,1,0,0,0,100.0
TX,West Texas Rehabilitation Center,1,1,0,0,0,100.0
TX,West Texas Urgent Clinic,4,0,4,0,4,0.0
TX,Westover Hills Womens Health,2,0,0,0,0,0.0
TX,Wichita Heart & Vascular Ctr,2,1,0,0,0,50.0
TX,"poppy drive inpatient services, PLLC",3,2,0,0,0,66.67
VA,1 Care Partners,4,2,1,0,1,50.0
VA,1 Foot 2 Foot Centre For Foot,2,1,0,0,0,50.0
VA,1st Americare,4,1,2,0,2,25.0
VA,9AMHEALTH MEDICAL GROUP PA,1,0,0,0,0,0.0
VA,A Healthy Me,1,0,0,0,0,0.0
VA,"ADVANCED SPINE AND PAIN CENTERS, PLLC",3,1,0,0,0,33.33
VA,ANESTHESIA & ANALGESIA PC,1,0,0,0,0,0.0
VA,Aal Podiatry Assocs PC,3,3,0,0,0,100.0
VA,Abdallah Hasan I,3,1,0,0,0,33.33
VA,Abdul Wahab MD PC,1,1,0,0,0,100.0
VA,Abingdon Ear Nose And Throat,2,1,0,0,0,50.0
VA,Abingdon Physician Partners,11,3,1,0,0,27.27
VA,About Care Gyn Associates PLLC,2,1,0,0,0,50.0
VA,Access Eye Centers PC,4,4,0,0,0,100.0
VA,Active Medical Care,1,1,0,0,0,100.0
VA,Advanced Dermatology of Virginia,2,1,0,0,0,50.0
VA,Advanced Health Care And Wellness,4,1,0,0,0,25.0
VA,Advanced Physical Therapy And R,2,2,0,0,0,100.0
VA,Agenacare Urgent Care PLLC,1,1,0,0,0,100.0
VA,Albemarle Center For Health And,1,1,0,0,0,100.0
VA,Alexandria Associates In Dermatology,1,1,0,0,0,100.0
VA,Alexandria Lakeridge Pediatrics Ltd,4,2,0,0,0,50.0
VA,Allen Davia Dds Pc,2,1,1,0,1,50.0
VA,Allergy Partners,8,3,0,0,0,37.5
VA,Allergy Partners PLLC,10,5,0,0,0,50.0
VA,Alliance Neurodiagnostics,1,0,0,0,0,0.0
VA,Alliance Physical Therapy,3,3,0,0,0,100.0
VA,Alliance Rehabilitation,5,4,0,0,0,80.0
VA,Allison C Herrin,3,0,1,0,1,0.0
VA,Alma Community Network,2,2,0,0,0,100.0
VA,Alma Communitynetwork,1,1,0,0,0,100.0
VA,Amanda Morris Od And Associates PLLC,1,1,0,0,0,100.0
VA,Amelia Family Dentistry,1,1,0,0,0,100.0
VA,Amelia Heart And Vascular Center,2,1,0,0,0,50.0
VA,Amelia Medical Center Southern Dominion,3,1,0,0,0,33.33
VA,American Anesthesiology Of Virginia,4,3,0,0,0,75.0
VA,American Anesthesiology of Virginia,2,2,0,0,0,100.0
VA,American Anesthesiology of Virginia PC,2,1,0,0,0,50.0
VA,American Arthritis & Rheumatology Associates DC PC,1,1,0,0,0,100.0
VA,American Arthritis And Rheumatology,1,0,0,0,0,0.0
VA,American Neuromonitoring Associates PC,1,1,0,0,0,100.0
VA,American Specialty Health Group,5,0,0,0,0,0.0
VA,Americare Nucmed Clinic And General Practice,2,1,0,0,0,50.0
VA,Anchor Aba,1,1,0,0,0,100.0
VA,Angela L Leyshon,3,3,0,0,0,100.0
VA,"Apollo Anesthesia and Pain Management, PLLC",3,1,0,0,0,33.33
VA,Appomattox River Primary Care,1,1,0,0,0,100.0
VA,Arlington County Government,5,4,0,0,0,80.0
VA,Arman C Moshyedi MD PLLC,1,1,0,0,0,100.0
VA,Arman C Moshyedi Mdpllc,5,1,0,0,0,20.0
VA,Arthritis & Rheumatology Specialists PC,1,1,0,0,0,100.0
VA,Ashburn Natural Wellness,4,3,0,0,0,75.0
VA,Ashby Ponds,1,0,0,0,0,0.0
VA,Ashcake Family Physicians,1,1,0,0,0,100.0
VA,Aspect Counseling And Psychiatry,3,0,0,0,0,0.0
VA,Associates In Brief Therapy,2,1,0,0,0,50.0
VA,Atlantic Dental Care Plc,1,1,0,0,0,100.0
VA,Atlantic Dermatology Associates,1,1,0,0,0,100.0
VA,Attain Aba Ne,3,1,0,0,0,33.33
