CNT_STATE,ORG_NM,RUN_NO,TOT_FILE_CNT,SCS_CNT,SCS_PCT_FILE
NY,NSLIJ Physician Medical PC Delegated Providers Denied OON,2,1,0,0.0
NY,NSLIJ Physician Medical PC Delegated Providers Denied OON,3,1,1,100.0
NY,NSLIJ Plastic and Reconstructive Surgeons Term and Update 092025,1,1,0,0.0
NY,"NY CARDIOVASCULAR ANESTHESIOLOGISTS, P.C.",1,13,3,23.08
NY,NY Cancer & Blood Specialists,1,92,45,48.91
NY,NY Cancer & Blood Specialists,2,1,1,100.0
NY,NY PRESBYTERIAN WESTCHESTER HOSPITAL,1,1,1,100.0
NY,"NY Retina Eye Care, PLLC",1,1,0,0.0
NY,NY Society For The Relief Of Ruptured & Crippled Maintaining,1,11,3,27.27
NY,NY Society For The Relief Of Ruptured & Crippled Maintaining,2,6,4,66.67
NY,NY Society For The Relief Of Ruptured & Crippled Maintaining,3,1,0,0.0
NY,NY Society For The Relief Of Ruptured & Crippled Maintaining,4,1,0,0.0
NY,NY Society For The Relief Of Ruptured & Crippled Maintaining,5,1,0,0.0
NY,NYC Health and Hospitals Corporation,1,44,24,54.55
NY,NYC Health and Hospitals Corporation,2,13,6,46.15
NY,NYC Health and Hospitals Corporation,3,7,5,71.43
NY,NYC Health and Hospitals Corporation,4,2,1,50.0
NY,NYC Health and Hospitals Corporation,5,1,1,100.0
NY,NYC Health and Hospitals Corporation/ Lincoln,1,2,0,0.0
NY,NYC Health and Hospitals Corporation/ Lincoln,2,1,1,100.0
NY,NYC Med Infusion Term,1,1,0,0.0
NY,NYC Med Infusion Term,2,1,1,100.0
NY,NYCA,1,6,5,83.33
NY,NYU Hospitals Center,1,3,0,0.0
NY,NYU Hospitals Center,2,3,2,66.67
NY,NYU Hospitals Center,3,1,1,100.0
NY,NYU Langone Hospital Suffolk,1,1,1,100.0
NY,NYU Medical Center,1,15,10,66.67
NY,NYU Medical Center,2,3,2,66.67
NY,NYU Medical Center,3,1,0,0.0
NY,NYU Student Health Center,1,39,21,53.85
NY,NYU Student Health Center,2,14,12,85.71
NY,NYU Student Health Center,3,2,1,50.0
NY,NYU Student Health Center,4,1,1,100.0
NY,Nassau Health Care Corporation,1,4,2,50.0
NY,Nassau Health Care Corporation,2,1,1,100.0
NY,Nassau Healthcare Corp-Cardi,1,4,1,25.0
NY,Nassau Healthcare Corp-Cardi,2,1,1,100.0
NY,Nassau Medical PC,1,1,0,0.0
NY,Nassau Medical PC,2,1,0,0.0
NY,Nassau Medical PC,3,1,0,0.0
NY,Nassau Suffolk Psychiatry,1,1,0,0.0
NY,Nassau Suffolk Psychiatry,2,1,1,100.0
NY,Nassau University Medical Ctr,1,1,1,100.0
NY,Nathan Littauer Hospital Association,1,10,7,70.0
NY,Nathan Littauer Hospital Association,2,3,2,66.67
NY,"Nathaniel E Saintus NP in Family Health, PC",1,1,1,100.0
NY,National Neighborhood Counseling Center,1,2,2,100.0
NY,National Pediatric Center,1,2,2,100.0
NY,Neena Grewal,1,2,2,100.0
NY,Neena Grewal MD,1,1,1,100.0
NY,Neighborhood Counseling Center,1,1,1,100.0
NY,Neisha Streete,1,1,0,0.0
NY,Neisha Streete,2,1,0,0.0
NY,Neisha Streete,3,1,1,100.0
NY,Neofitos Stefanides,1,1,0,0.0
NY,Network Solutions Ipa,1,9,3,33.33
NY,Network Solutions Ipa,2,6,3,50.0
NY,Network Solutions Ipa,3,3,1,33.33
NY,Network Solutions Ipa,4,1,1,100.0
NY,Neuro Health PC,1,1,1,100.0
NY,Neurology Associates Of Stony Brook,1,8,4,50.0
NY,Neurology Associates Of Stony Brook,2,4,4,100.0
NY,Neurology Associates of Stony Brook Ufpc,1,4,2,50.0
NY,Neurology Associates of Stony Brook Ufpc,2,1,0,0.0
NY,Neurology Associates of Stony Brook Ufpc,3,1,1,100.0
NY,Neurology Services Of Dr Wael Kamel,1,2,2,100.0
NY,Neurology Services of Dr Wael Kamel,1,6,2,33.33
NY,Neurology Services of Dr Wael Kamel,2,4,3,75.0
NY,Neurology Services of Dr Wael Kamel,3,1,1,100.0
NY,New Day Medical,1,1,0,0.0
NY,New Day Medical P.C.,1,1,0,0.0
NY,New Day Medical P.C.,2,1,0,0.0
NY,New Day Medical P.C.,3,1,0,0.0
NY,New Day Medical PC,1,4,4,100.0
NY,New England Laser And Cosmetic Surgery Center,1,3,1,33.33
NY,New England Laser And Cosmetic Surgery Ctr,1,2,2,100.0
NY,"New Heritage Fertility, PLLC",1,1,0,0.0
NY,"New Heritage Fertility, PLLC",2,1,0,0.0
NY,New Solutions Pain Management Clinic,1,1,1,100.0
NY,New York Bariatric And Minimally Invasive Surgery,1,1,1,100.0
NY,New York Bariatric Group PLLC,1,3,3,100.0
NY,New York Bone & Joint Specialists,1,1,1,100.0
NY,New York Cardiology PC,1,1,1,100.0
NY,New York Cardiology PC,2,1,0,0.0
NY,New York Cardiology PC,3,1,0,0.0
NY,New York Cardiology PC,4,1,0,0.0
NY,New York Cardiovascular Anesthesiologists,1,9,7,77.78
NY,New York City Health & Hospitals/Queens,1,1,0,0.0
NY,New York City Health & Hospitals/Queens,2,1,0,0.0
NY,New York City Health & Hospitals/Queens,3,1,1,100.0
NY,New York Community Hospital of Brooklyn,1,2,2,100.0
NY,New York Dermatology Mohs Surgery Group,1,1,1,100.0
NY,New York General Medical Svcs,1,1,0,0.0
NY,New York General Medical Svcs,2,1,0,0.0
NY,New York General Medical Svcs,3,1,1,100.0
NY,New York Hand Surgery of Queens PC,1,1,0,0.0
NY,New York Medical Behavioral Health Services,1,7,3,42.86
NY,New York Medical Behavioral Health Services,2,4,3,75.0
NY,New York Medical Behavioral Health Services,3,1,1,100.0
NY,"New York Medical Behavioral Health Services, PC",1,1,1,100.0
NY,New York Network Ipa,1,3,3,100.0
NY,New York Oncology Hematology,1,17,13,76.47
NY,New York Oncology Hematology,2,2,2,100.0
NY,New York Optometry Professional PLLC,1,1,0,0.0
NY,New York Optometry Professional PLLC,2,1,1,100.0
NY,New York Pain Consultants,1,2,0,0.0
NY,New York Pain Consultants,2,2,1,50.0
NY,New York Pain Consultants,3,1,0,0.0
NY,New York Pain Consultants,4,1,1,100.0
NY,New York Primary Care Med P C,1,1,1,100.0
NY,"New York Psychiatry Practice, PLLC",1,1,1,100.0
NY,New York Psychothera Py Counseling,1,1,0,0.0
NY,New York Psychothera Py Counseling,2,1,1,100.0
NY,New York Queens Medicine,1,1,0,0.0
NY,"New York Queens Medicine And Surgery, P.C.",1,1,1,100.0
NY,New York Surgicalist Svcs,1,1,1,100.0
NY,New York University,1,54,26,48.15
NY,New York University,2,17,10,58.82
NY,New York University,3,5,3,60.0
NY,New York University,4,2,0,0.0
NY,New York University,5,1,0,0.0
NY,New York University,6,1,1,100.0
NY,New Yorkpresbyterian Medical Groupwestchester,1,9,1,11.11
NY,New Yorkpresbyterian Medical Groupwestchester,2,7,3,42.86
NY,New Yorkpresbyterian Medical Groupwestchester,3,2,0,0.0
NY,New Yorkpresbyterian Medical Groupwestchester,4,1,1,100.0
NY,Nezhat Surgery For Gynecol,1,1,1,100.0
NY,Nicholas H Noyes Memorial Hospital,1,1,0,0.0
NY,"Nicolla and Associates PT and OT Services, PLLC",1,2,2,100.0
NY,Nikhilesh Royapet Sekhar MD,1,1,0,0.0
NY,Nissirios Ophthalmology PC,1,1,1,100.0
NY,Noah Scheinfeld MD PLLC,1,1,0,0.0
NY,Noah Scheinfeld MD PLLC,2,1,0,0.0
NY,North American Partners In Anesthesia,1,5,3,60.0
NY,North American Partners In Anesthesia,2,1,0,0.0
NY,North American Partners in Anesthesia NJ-Term NYNP,1,1,1,100.0
NY,North American Partners in Anesthesia NY TERM Addresses,1,1,0,0.0
NY,North American Partners in Anesthesia NY TERM Addresses,2,1,0,0.0
NY,North American Partners in Anesthesia NY TERM ORG Level Addresses,1,1,1,100.0
NY,"North American Partners in Anesthesia, LLP",1,9,3,33.33
NY,"North American Partners in Anesthesia, LLP",2,1,1,100.0
NY,North East Dermatology PLLC,1,1,1,100.0
NY,North Shore Hematology Oncology Ass,1,83,45,54.22
NY,North Shore Hematology Oncology Ass,2,6,0,0.0
NY,North Shore Lij Anesthesiology,1,7,7,100.0
NY,North Shore Lij Ob Gyn PC,1,3,0,0.0
NY,North Shore Lij Ob Gyn PC,2,3,2,66.67
NY,North Shore Lij Ob Gyn Pc,1,1,1,100.0
NY,North Shore Lij Urgent Care,1,1,0,0.0
NY,North Shore Lij Urgent Care ORG and  Program Code,1,1,1,100.0
NY,North Shore Medical Group of Mount Sinai,1,6,4,66.67
NY,North Shore Medical Group of Mount Sinai,2,1,1,100.0
NY,North Shore Psych Assoc,1,1,0,0.0
NY,North Shore-LIJ Internal Medicine at New Hyde Park PC,1,1,1,100.0
NY,North Shore-Lij Medical PC,1,40,20,50.0
NY,North Shore-Lij Medical PC,2,15,7,46.67
NY,North Shore-Lij Medical PC,3,1,1,100.0
NY,North Shore-Lij Medical Pc,1,5,1,20.0
NY,North Shore-Lij Medical Pc,2,3,1,33.33
NY,North Shorelij Medical Group At Huntington,1,1,0,0.0
NY,Northeast Family Svcs Of Ny,1,1,1,100.0
NY,Northeast Medical Group,1,2,2,100.0
NY,"Northeast Medical Group, Inc.",1,5,5,100.0
NY,Northeast Psychological Wellness,1,1,1,100.0
NY,Northeastern New York Surgical Ctr,1,3,2,66.67
NY,Northeastern New York Surgical Ctr,2,1,1,100.0
NY,Northern Medical Group PLLC,1,1,0,0.0
NY,Northern Medical Group PLLC,2,1,0,0.0
NY,Northern Medical Group PLLC,3,1,0,0.0
NY,Northern Medical Group PLLC,4,1,0,0.0
NY,Northern Medical Group PLLC,5,1,0,0.0
NY,Northern Medical Group PLLC,6,1,1,100.0
NY,Northwell IPA Provider Roster  Effective 10/01/2025 ADD Program Code,1,1,1,100.0
NY,Northwell IPA Provider Roster Effective 10/01/2025 TUNG,1,1,0,0.0
NY,Northwell IPA Provider Roster Effective 10/01/2025 TUNG,2,1,1,100.0
NY,Northwell Out of Network Providers - TIN 853953395,1,1,1,100.0
NY,Northwell Peconic Bay Physician Update and Term Program Codes,1,1,0,0.0
NY,Northwell Peconic Bay Physician Update and Term Program Codes,2,1,0,0.0
NY,Nott St Medical,1,1,0,0.0
NY,Nott Street Medical PLLC,1,1,1,100.0
NY,Nourish,1,1,1,100.0
NY,"Nourish, Inc",1,2,2,100.0
NY,Nslij Pediatrics of Suffolk County,1,1,0,0.0
NY,Nslij Pediatrics of Suffolk County,2,1,1,100.0
NY,Nslij Physician Med PC,1,1,0,0.0
NY,Nslij Physician Med PC,2,1,0,0.0
NY,Nuvance Health Medical Pra,1,1,0,0.0
NY,Nuvance Health Medical Pra,2,1,0,0.0
NY,Nuvance Health Medical Pra,3,1,1,100.0
NY,Nuvance Health Medical Practice,1,3,2,66.67
NY,Nuvance Health Medical Practice,2,1,0,0.0
NY,Nuvance Health Medical Practice PC,1,4,3,75.0
NY,Nuvance Health Medical Practice PC,2,1,0,0.0
NY,Nuvance Health Medical Practice PC,3,1,1,100.0
NY,Nuvance Org Update,1,1,0,0.0
NY,Nuvance Org Update,2,1,0,0.0
NY,Ny Allergy Asthma Immunology,1,1,0,0.0
NY,Ny Allergy Asthma Immunology,2,1,0,0.0
NY,Ny Medical Health For U,1,1,1,100.0
NY,Ny Modern Physical Therapy,1,1,1,100.0
NY,Ny Orthopedics,1,15,6,40.0
NY,Ny Presbyterian Medical Group Hudson Valley,1,3,3,100.0
NY,Ny Proactive Medicine PC,1,1,0,0.0
NY,Ny Proactive Medicine PC,2,1,0,0.0
NY,Ny Queens Medicine And Surgery,1,20,5,25.0
NY,Ny Queens Medicine And Surgery,2,14,5,35.71
NY,Ny Queens Medicine And Surgery,3,2,0,0.0
NY,Ny Queens Medicine And Surgery,4,1,0,0.0
NY,Ny Retina Eye Care,1,1,0,0.0
NY,Ny Society Relief Ruptured Crippled Maintain,1,1,1,100.0
NY,Ny West Acupuncture PC,1,2,0,0.0
NY,Nyack Emergency Med Assoc,1,3,0,0.0
NY,Nyack Emergency Med Assoc,2,3,2,66.67
NY,Nyack Emergency Med Assoc,3,1,1,100.0
NY,Nyasha Rivera,1,1,1,100.0
NY,Nyc Community Medical Care,1,2,1,50.0
NY,Nyc Community Medical Care,2,1,0,0.0
NY,Nyc Gracie Square Hospital,1,1,0,0.0
NY,Nyc Medical Infusion,1,2,1,50.0
NY,Nyc Medical Infusion PC,1,2,2,100.0
NY,Nyhmcq Hollis Womens Center,1,1,1,100.0
NY,Nys Podiatry PC,1,2,0,0.0
NY,Nys Podiatry PC,2,2,1,50.0
NY,Nys Podiatry PC,3,1,0,0.0
NY,Nys Podiatry PC,4,1,0,0.0
NY,Nys Podiatry PC,5,1,1,100.0
NY,Nyu Faculty Group Practice,1,1,0,0.0
NY,Nyu Faculty Group Practice,2,1,1,100.0
NY,Nyu General Internal Med,1,1,1,100.0
NY,Nyu Langone Hospital Suffolk,1,1,0,0.0
NY,Nyu Langone Hospitals,1,8,3,37.5
NY,Nyu Langone Hospitals,2,3,1,33.33
NY,Nyu Langone Orthopedic,1,1,0,0.0
NY,Nyu Radiology Assoc,1,1,1,100.0
NY,OCLI,1,3,1,33.33
NY,OCLI Add Prog ID,1,1,0,0.0
NY,OCLI Add Prog ID,2,1,1,100.0
NY,OCLI Clean up,1,5,0,0.0
NY,OCLI Clean up,2,5,5,100.0
NY,OCLI Effective dates Caid Care,1,1,0,0.0
NY,OCLI Effective dates Caid Care,2,1,1,100.0
NY,OCLI Prog IG,1,1,0,0.0
NY,OCLI Prog IG,2,1,1,100.0
NY,OCLI Term Prog ID,1,1,0,0.0
NY,OCLI Term Prog ID,2,1,1,100.0
NY,"ODA Primary Health Care Network, Inc.",1,5,3,60.0
NY,"ODA Primary Health Care Network, Inc.",2,1,0,0.0
NY,Oak Orchard Community Health Ctr,1,1,0,0.0
NY,Oak Orchard Community Health Ctr,2,1,0,0.0
NY,Ob-Gyn Dept of Mt Sinai,1,2,2,100.0
NY,Octave Psychiatry Behavioral Health PC,1,1,1,100.0
NY,Oda Primary Health Care Network,1,4,3,75.0
NY,Oda Primary Health Care Network,2,1,0,0.0
NY,Oda Primary Health Care Network,3,1,1,100.0
NY,Olaf Butchma DO,1,1,1,100.0
NY,"Olayo, Alvaro A MD",1,1,0,0.0
NY,"Oldendorf Medical Services, PLLC",1,1,1,100.0
NY,Olean General Hospital,1,1,1,100.0
NY,Omar S Elgendy,1,1,0,0.0
NY,Omnicare Anesthesia,1,1,0,0.0
NY,Omnicare Anesthesia,2,1,0,0.0
NY,One Step Physical Therapy,1,8,5,62.5
NY,One Step Physical Therapy,2,1,0,0.0
NY,One Step Physical Therapy,3,1,1,100.0
NY,Only Connect Psychological Svcs,1,1,0,0.0
NY,Only Connect Psychological Svcs,2,1,0,0.0
NY,Only-Connect Psychological Services PLLC,1,1,1,100.0
NY,Open Door Family Medical Center Inc,1,1,1,100.0
NY,Open Door Family Medical Ctr,1,1,1,100.0
NY,Ophelia,1,2,2,100.0
NY,"Ophelia Medical Group FL, P.A.",1,3,0,0.0
NY,"Ophelia Medical Group FL, P.A.",2,3,3,100.0
NY,Ophelia Medical Group Fl,1,1,0,0.0
NY,Ophelia Medical Group Fl,2,1,0,0.0
NY,Ophelia Medical Group Fl,3,1,1,100.0
NY,Ophthalmic Consultants of Long Island,1,2,1,50.0
NY,Ophthalmic Consultants of Long Island,2,1,0,0.0
NY,Ophthalmic Consultants of Long Island,3,1,0,0.0
NY,"Optum Infusion Services 101, Inc.",1,1,0,0.0
NY,Optum Medical Care,1,42,25,59.52
NY,Optum Medical Care,2,13,7,53.85
NY,Optum Medical Care,3,3,2,66.67
NY,Optum Medical Care,4,1,1,100.0
NY,"Optum Medical Care of New Jersey, P.C.",1,3,0,0.0
NY,"Optum Medical Care of New Jersey, P.C.",2,3,3,100.0
NY,Optum Urgent Care,1,5,5,100.0
NY,"Optum Urgent Care, PLLC",1,1,1,100.0
NY,Orange Pathology Associates,1,1,1,100.0
NY,Orangemedicalcare PC,1,1,1,100.0
NY,Orbuch Brand & Associates,1,1,0,0.0
NY,Ord Physiatry,1,2,2,100.0
NY,Orthony,1,1,1,100.0
NY,Orthopaedic & Neurosurgery Specialists,1,1,1,100.0
NY,Orthopedic Assoc of Long Island Physicians Medical Group,3,1,0,0.0
NY,Orthopedic Department of Mount Sinai,1,3,0,0.0
NY,Orthopedic Department of Mount Sinai,2,1,0,0.0
NY,Orthopedic Department of Mount Sinai,3,1,1,100.0
NY,PER-56923,1,2,1,50.0
NY,"PROFESSIONAL OCCUPATIONAL AND PHYSICAL THERAPY, PLLC",1,1,0,0.0
NY,Parcare Community Health Network,1,16,7,43.75
NY,Parcare Community Health Network,2,5,2,40.0
NY,Parcare Community Health Network,3,1,0,0.0
NY,Park Ave Gastro & Dig Hl,1,2,0,0.0
NY,Park Ave Gastro & Dig Hl,2,1,0,0.0
NY,Park Ave Gastro & Dig Hl,3,1,1,100.0
NY,Park Slope Anesth Assoc,1,4,0,0.0
NY,Park Slope Anesth Assoc,2,4,1,25.0
NY,Park Slope Anesth Assoc,3,3,2,66.67
NY,Park Slope Anesth Assoc,4,1,1,100.0
NY,Parkchester Medical Svc,1,6,3,50.0
NY,Parkchester Medical Svc,2,2,1,50.0
NY,Parkchester Medical Svc,3,1,0,0.0
NY,Parsons Child & Family Ctr,1,1,0,0.0
NY,Parsons Child & Family Ctr,2,1,0,0.0
NY,Patricia Harteneck,1,1,1,100.0
NY,Paul Auteri MD PLLC,1,1,0,0.0
NY,Pbgs,1,1,0,0.0
NY,Pediatric Dept of Mount Sinai,1,2,1,50.0
NY,Pediatric Dept of Mount Sinai,2,1,0,0.0
NY,Pediatric Dept of Mount Sinai,3,1,0,0.0
NY,Pediatric Dept of Mount Sinai,4,1,0,0.0
NY,Pediatric Ophthalmic Care PC,1,1,1,100.0
NY,Pepie Lapsatis Ot,1,3,2,66.67
NY,Pepie Lapsatis Ot,2,1,0,0.0
NY,Pepie Lapsatis Ot,3,1,0,0.0
NY,Pepie Lapsatis Ot,4,1,0,0.0
NY,Pepie Lapsatis Ot,5,1,1,100.0
NY,Performance Surgical Center,1,2,0,0.0
NY,Performance Surgical Center,2,2,2,100.0
NY,Perry Ave Family Medical,2,1,0,0.0
NY,Perry Avenue Family Medical Ctr,1,1,0,0.0
NY,Perry Avenue Family Medical Ctr,2,1,0,0.0
NY,Perry Avenue Family Medical Inc.,1,1,0,0.0
NY,Persons Psychology PLLC,1,1,0,0.0
NY,Persons Psychology pllc,1,1,1,100.0
NY,Peter Arthur Deblieux Steel M D,1,5,4,80.0
NY,Phyliss A Martoccia,1,1,1,100.0
NY,Physical Therapy Services,1,1,1,100.0
NY,"Physical Therapy Services of Flatiron, PC",1,1,1,100.0
NY,Physical Therapy of The City,1,2,2,100.0
NY,Physical Therapy of The City PC,1,1,1,100.0
NY,Physician Affiliate Group Of New York,1,3,1,33.33
NY,Physician Affiliate Group Of New York,2,2,2,100.0
NY,Physician Affiliate Group of New York,1,11,6,54.55
NY,Physician Affiliate Group of New York,2,3,2,66.67
NY,Physician Affiliate Group of New York PC,1,6,4,66.67
NY,Physician Affiliate Group of New York PC,2,1,1,100.0
NY,Physician Eric Last- TERM,1,1,1,100.0
NY,Physicians Of University Hospital,1,1,0,0.0
NY,Physicians Of University Hospital,2,1,1,100.0
NY,Physicians of University Hospital,1,1,0,0.0
NY,Physicians of University Hospital,2,1,0,0.0
NY,Physicians of University Hospital,3,1,1,100.0
NY,"PhysioLogic Physical Therapy, PC",1,1,0,0.0
NY,Physiomotion Physical Therapy,1,1,1,100.0
NY,Piacquadio Efthalia,1,1,1,100.0
NY,Pietrangelodebra,1,1,1,100.0
NY,Pinkas E Lebovits MD PC,1,3,1,33.33
NY,Pinkas E Lebovits MD PC,2,2,2,100.0
NY,Planned Parenthood Hudson Peconic,1,1,1,100.0
NY,Planned Parenthood Of Greater New York,1,1,0,0.0
NY,Planned Parenthood Of Greater New York,2,1,0,0.0
NY,Planned Parenthood Of Greater New York,3,1,1,100.0
NY,Planned Parenthood of Greater New York,1,1,1,100.0
NY,Polina Mariani,1,1,1,100.0
NY,Ppg Anesthesia PLLC,1,5,3,60.0
NY,Preferred Medical Care Ny,1,1,1,100.0
NY,Premier BAr,1,1,1,100.0
NY,Premier Bar,1,9,3,33.33
NY,Premier Bar,2,3,2,66.67
NY,Premier Bar,3,1,1,100.0
NY,Premier Bar Add Prog ID,1,1,1,100.0
NY,Premier Bariatric Surgery Missing Prog ID,1,1,0,0.0
NY,Premier Bariatric Surgery Missing Prog ID,2,1,1,100.0
NY,Premier Bariatric Surgery Term Prog ID,1,1,1,100.0
NY,Premier Medical Group of The Hudson Valley,1,17,10,58.82
NY,Premier Medical Group of The Hudson Valley,2,2,0,0.0
NY,"Premier Medical Group of the Hudson Valley, P.C",1,16,11,68.75
NY,"Premier Medical Group of the Hudson Valley, P.C",2,2,0,0.0
NY,"Premier Medical Group of the Hudson Valley, P.C",3,2,0,0.0
NY,Premium Bar,1,1,0,0.0
NY,Premium Bar,2,1,0,0.0
NY,Premium Bar,3,1,0,0.0
NY,Premium Bar,4,1,0,0.0
NY,Premium Bar,5,1,1,100.0
NY,Premium Health,1,1,1,100.0
NY,Premium Health Care,1,5,0,0.0
NY,Premium Health Care,2,2,1,50.0
NY,Premium Health Care,3,1,1,100.0
NY,Premium Health Inc,1,7,5,71.43
NY,Premium Health Inc,2,1,1,100.0
NY,Primary Care of Western New York,1,1,0,0.0
NY,Primary Care of Western New York,2,1,0,0.0
NY,Primary Care of Western New York,3,1,0,0.0
NY,Primary Care of Western New York,4,1,1,100.0
NY,Primary Partnercare Physicians,1,2,2,100.0
NY,Prime Medical Care PC,1,1,1,100.0
NY,Prime Medical Care Pc,1,1,0,0.0
NY,Prime Medical Care Pc,2,1,0,0.0
NY,Prine Health Medical Group,1,18,13,72.22
NY,Prine Health Medical Group,2,4,3,75.0
NY,Pro Sports Physical Therapy PC,1,6,4,66.67
NY,Pro Sports Physical Therapy PC,2,1,1,100.0
NY,Procare Ot And PT PLLC,1,2,1,50.0
NY,"Professional Care Physical Therapy and Rehabilitation, P.C.",1,3,0,0.0
NY,"Professional Care Physical Therapy and Rehabilitation, P.C.",2,1,1,100.0
NY,Professional Gynecological Svcs,1,3,3,100.0
NY,Professional Occupational & Physical Therapy,1,10,7,70.0
NY,Progressive Emergency Physicians,1,8,4,50.0
NY,Progressive Emergency Physicians,2,2,1,50.0
NY,"Progressive Emergency Physicians, PLLC",1,1,1,100.0
NY,Prohealth Urgent Care Medicine,1,3,3,100.0
NY,Promesa,1,21,21,100.0
NY,Promesa Inc,1,7,7,100.0
NY,Pulse MD Urgent Care,1,2,1,50.0
NY,Pulse MD Urgent Care,2,1,0,0.0
NY,Pulse MD Urgent Care,3,1,0,0.0
NY,Pure Life Acupuncture PC,1,3,3,100.0
NY,Putnam Endoscopy Asc,1,3,2,66.67
NY,Q All Care Medical P.C,1,1,1,100.0
NY,QAISER ABBAS MEDICAL PC,1,1,1,100.0
NY,QINGMEI ACUPUNCTURE PC,1,2,0,0.0
NY,QINGMEI ACUPUNCTURE PC,2,2,2,100.0
NY,QUEENS MEDICAL CARE PC,1,1,1,100.0
NY,Qazi K Haider MD PC,1,3,0,0.0
NY,Qazi K Haider MD PC,2,1,0,0.0
NY,Qingmei Acupuncture PC,1,4,1,25.0
NY,Qingmei Acupuncture PC,2,3,3,100.0
NY,Qiyuan Chen,1,1,0,0.0
NY,Qiyuan Chen,2,1,1,100.0
NY,"Quantum Care Medicine, PC",1,1,0,0.0
NY,"Quantum Care Medicine, PC",2,1,1,100.0
NY,R Zakaria Physician PLLC,1,1,0,0.0
NY,R Zakaria Physician PLLC,2,1,0,0.0
NY,RGG Medicine,1,1,1,100.0
NY,ROLANDO M MELENDEZ DPM PC,1,2,2,100.0
NY,RYAN CHELSEA CLINTON COMMUNITY HEALTH,1,2,2,100.0
NY,Radiology Department Of Mount Sinai,1,1,0,0.0
NY,Radiology Department Of Mount Sinai,2,1,1,100.0
NY,Radiology Department of Mount Sinai,1,2,2,100.0
NY,Rajeev Sindhwani,1,2,2,100.0
NY,Rajiv Chander MD PC,1,2,2,100.0
NY,Ramapo Anesthesiologists PC,1,6,5,83.33
NY,Ramapo Anesthesiologists PC,2,1,0,0.0
NY,Ramapo Anesthesiologists Pc,1,2,2,100.0
NY,Ramez Sulaiman Medical Practice,1,2,0,0.0
NY,Ramez Sulaiman Medical Practice,2,2,0,0.0
NY,Ramez Sulaiman Medical Practice,3,1,0,0.0
NY,Raminfar Medical PLLC,1,1,0,0.0
NY,Rathe Paul G Lac,1,1,1,100.0
NY,Rb Physical And Occupational Therapy,1,2,2,100.0
NY,"Rd Medical Professional Services, Pc",1,1,0,0.0
NY,"Rd Medical Professional Services, Pc",2,1,1,100.0
NY,Reddy Care PT & Ot PLLC,1,5,5,100.0
NY,Reddy Care Physical & Occupational Therapy,1,3,1,33.33
NY,Reddy Care Physical & Occupational Therapy,2,2,1,50.0
NY,Reddy Care Physical & Occupational Therapy,3,1,1,100.0
NY,Reddy Care Physical Therapy,1,1,1,100.0
NY,Reddy Care Physical Therapy PC,1,2,1,50.0
NY,Reddy Care Physical Therapy PC,2,1,1,100.0
NY,Reddy Care Physical Therapy Pc,1,1,1,100.0
NY,Reenal Patel MD PC,1,3,2,66.67
NY,Reenal Patel MD PC,2,1,0,0.0
NY,Refuah Health Ctr,1,1,0,0.0
NY,Refuah Health Ctr,2,1,0,0.0
NY,Refuah Health Ctr,3,1,1,100.0
NY,Rego Park Counseling LLC,1,2,2,100.0
NY,Related Surgical Specialties,1,1,0,0.0
NY,Related Surgical Specialties,2,1,0,0.0
NY,"Related Surgical Specialties, PC",1,3,1,33.33
NY,"Related Surgical Specialties, PC",2,2,0,0.0
NY,"Related Surgical Specialties, PC",3,2,2,100.0
NY,Reliable Medical Healthcare PC,1,1,1,100.0
NY,"Reproductive Medicine Associates of New York, LLP",1,1,1,100.0
NY,Restorative Management Corp,1,1,0,0.0
NY,Restorative Management Corp,2,1,1,100.0
NY,Resubmission-Montefiore Voluntary 11-21-25,1,1,1,100.0
NY,Rh Medical Professional,1,1,0,0.0
NY,Rh Medical Professional,2,1,1,100.0
NY,Rh Medical Professional PLLC,1,1,0,0.0
NY,Rh Medical Professional PLLC,2,1,1,100.0
NY,Rhee Park Acupuncture PC,1,1,0,0.0
NY,Rhee Park Acupuncture PC,2,1,1,100.0
NY,Richard Lambertson,1,1,1,100.0
NY,Richard Lawrence Maiberger MD,1,1,1,100.0
NY,Richmond Medical Rehabilitation,1,3,1,33.33
NY,Richmond Medical Rehabilitation,2,1,1,100.0
NY,Richmond Physical Therapy,1,1,0,0.0
NY,Richmond Physical Therapy,2,1,0,0.0
NY,Richmond Physical Therapy,3,1,0,0.0
NY,Richmond Physical Therapy,4,1,0,0.0
NY,Richmond Physical Therapy PC,1,1,0,0.0
NY,Richmond Physical Therapy PC,2,1,1,100.0
NY,Rise Physical Therapy,1,8,8,100.0
NY,Rivia Medical PLLC,1,20,16,80.0
NY,Rivia Medical PLLC,2,1,0,0.0
NY,Robert J Powalski Jr,1,1,1,100.0
NY,Robert Steggart,1,1,1,100.0
NY,Rockaway Internal Medicine PLLC,1,2,2,100.0
NY,Rockland Endocrine & Diabetes Services,1,4,0,0.0
NY,Rockland Endocrine & Diabetes Services,2,4,3,75.0
NY,Rockwell Health,1,1,1,100.0
NY,Rockwood Park Chiro,1,1,1,100.0
NY,Rocky Point Chiropractic PC,1,2,1,50.0
NY,Rocky Point Chiropractic PC,2,1,0,0.0
NY,Rocky Point Chiropractic PC,3,1,1,100.0
NY,Roman Brushtein Medical PLLC,1,1,0,0.0
